486,293,492,322:486,318,66,132;490,322,131,715;490,322,136,47;489,322,198,695;490,322,216,698;489,321,225,700;490,322,324,713;490,322,384,1313;490,289,418,154;490,322,478,798;490,321,492,418;490,322,562,183;478,295,644,841;490,322,677,172;490,322,715,435;490,322,834,887;490,321,835,1329;490,321,871,894;489,321,873,769;490,322,875,447;490,322,1217,469;489,321,1222,0;490,321,1285,978;486,318,1368,996;490,322,1522,267;489,320,1562,202;490,322,1655,862;490,321,1656,1070;489,321,1711,0;481,290,1726,290;490,321,1728,514;490,321,1785,1366;482,305,2093,1148;489,322,2329,934;490,322,2580,963;490,321,2764,983;478,313,2780,1203;490,321,2789,1204;490,321,2801,988;483,323,2858,263;488,304,2880,597;490,322,3003,1220;489,322,3269,1043;489,322,3379,1052;482,305,3583,1072;490,321,3659,1268;490,322,3706,1439;489,305,3752,663;490,322,3767,1276;490,321,3904,409;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
486,323,492,338:492,335,89,41;489,322,198,695;490,322,216,698;494,338,256,142;486,341,312,158;490,322,324,713;492,328,363,1312;490,322,384,1313;490,322,478,798;490,322,677,172;490,322,715,435;490,322,837,177;495,332,872,447;490,322,874,895;490,322,875,447;490,322,1218,1346;489,322,1219,1346;488,342,1446,258;489,323,1469,260;492,328,1486,0;490,322,1522,267;490,322,1541,474;490,322,1655,862;490,334,1772,1365;489,334,1875,1131;491,335,2161,91;492,327,2176,227;489,322,2329,934;492,328,2467,951;485,339,2520,958;490,322,2580,963;490,322,2597,575;492,328,2631,1189;492,335,2634,513;490,322,2676,971;492,324,2811,593;483,323,2858,263;489,322,3269,1043;490,322,3281,1422;488,341,3334,279;489,322,3379,1052;492,328,3398,1427;483,326,3537,51;492,328,3646,655;489,334,3663,657;492,328,3749,403;492,335,3753,1275;492,328,3791,1279;482,335,3794,405;491,324,4080,1130;492,324,4086,1302;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
493,293,504,333:503,332,1,21;486,318,66,132;503,331,67,36;503,331,69,37;503,333,79,38;493,335,90,65;503,333,128,20;503,332,134,73;490,322,324,713;499,330,330,105;503,331,339,427;490,289,418,154;504,325,461,794;498,323,479,431;490,321,492,418;504,329,500,177;507,294,647,170;490,322,677,172;506,293,687,29;503,333,766,1326;495,332,872,447;492,328,876,1330;504,332,1091,461;503,332,1147,1342;503,333,1264,815;498,323,1438,256;492,328,1486,0;489,320,1562,202;503,333,1606,1054;503,333,1636,1062;504,325,1758,1100;506,293,1858,884;507,294,1930,0;491,335,2161,91;492,328,2175,1383;492,327,2176,227;492,328,2467,951;492,328,2631,1189;492,324,2811,593;493,328,2840,350;488,304,2880,597;498,322,2892,104;492,328,3398,1427;504,333,3510,645;492,328,3749,403;489,305,3752,663;492,328,3791,1279;492,328,3884,670;492,324,4086,1302;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
493,334,504,338:504,333,50,58;504,333,68,1303;503,333,79,38;504,333,82,135;492,335,89,41;493,335,90,65;503,333,102,706;504,333,117,419;503,333,128,20;496,338,155,720;494,338,256,142;499,330,330,105;503,333,536,815;503,333,637,191;503,333,766,1326;503,334,839,444;496,338,849,888;503,333,856,178;495,332,872,447;504,333,947,913;504,333,948,778;504,333,965,916;504,332,1091,461;496,338,1260,814;503,333,1264,815;497,338,1390,251;504,333,1592,505;503,333,1606,1054;496,338,1619,1056;496,338,1620,1057;496,338,1622,858;503,333,1636,1062;496,338,1642,1065;504,333,1852,1368;496,338,1946,1374;491,335,2161,91;496,338,2285,555;504,334,2698,975;503,333,2752,982;504,334,2863,995;496,338,2874,596;496,338,3063,1415;504,333,3158,1230;503,333,3306,1424;503,342,3411,385;504,333,3510,645;496,338,3682,399;492,335,3753,1275;496,338,3840,0;493,335,3917,559;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
486,339,492,368:482,356,112,139;492,365,162,137;487,342,200,140;494,338,256,142;488,351,307,1311;486,341,312,158;492,364,405,1314;491,363,485,1316;492,364,566,820;492,364,587,738;492,363,590,739;488,351,883,1331;491,348,941,453;487,341,977,455;487,342,979,1335;487,364,987,451;492,347,1107,1341;487,342,1220,234;492,364,1302,476;489,352,1331,823;488,342,1446,258;491,363,1509,1355;488,351,1586,852;488,369,1640,1064;491,365,1712,287;488,370,1782,1366;492,364,1800,212;485,353,1887,302;492,364,1913,1134;492,363,2218,1384;487,342,2221,921;487,342,2225,1385;487,341,2477,507;485,339,2520,958;491,363,2653,15;487,364,2657,969;482,364,2802,988;496,356,2847,993;488,342,2860,1407;491,348,2872,1407;487,342,2886,1210;492,364,2914,1000;485,365,3002,269;488,341,3334,279;487,364,3621,653;492,335,3753,1275;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
486,369,492,390:492,365,162,137;492,375,233,702;484,374,498,802;489,386,502,1317;487,382,570,737;491,376,652,28;484,377,695,852;493,381,823,883;484,373,913,450;482,382,1181,12;484,374,1186,79;492,375,1298,1350;487,381,1464,471;487,381,1498,1028;489,380,1617,505;488,369,1640,1064;484,386,1676,864;491,365,1712,287;487,378,1723,289;490,380,1757,1364;488,370,1781,877;488,370,1782,1366;488,370,1783,878;487,381,1857,883;489,387,1911,1133;489,386,1917,1372;489,387,1996,530;490,380,2010,1141;487,381,2014,1141;487,381,2228,1157;486,380,2230,496;484,386,2246,14;488,386,2273,554;489,386,2295,0;487,381,2316,323;492,390,2478,1179;484,372,2658,970;484,377,2673,1193;488,382,2894,355;485,365,3002,269;491,385,3288,113;492,389,3584,1262;492,390,3625,1265;486,380,3650,655;491,374,3690,292;484,385,3701,1271;492,375,3913,558;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
493,339,504,364:494,338,256,142;506,365,302,156;502,350,449,789;502,350,529,731;502,343,544,733;505,358,588,168;492,363,590,739;492,364,733,863;492,364,745,1325;491,348,941,453;493,347,978,75;503,351,1060,788;492,347,1107,1341;496,338,1260,814;489,352,1331,823;502,349,1359,827;497,338,1390,251;503,351,1434,255;488,342,1446,258;493,365,1595,854;496,338,1620,1057;496,338,1622,858;496,338,1642,1065;492,364,1800,212;505,360,1801,1110;502,351,1843,214;502,350,1971,1139;492,363,2218,1384;496,338,2281,1161;496,338,2285,555;496,338,2627,338;503,351,2629,1189;491,363,2653,15;492,364,2700,1194;497,359,2748,345;496,365,2833,102;496,356,2847,993;491,348,2872,1407;502,351,3040,1414;496,338,3063,1415;499,361,3072,1415;496,338,3274,1240;503,342,3411,385;506,353,3415,638;502,350,3513,1432;499,361,3533,647;502,350,3636,1266;502,349,3674,657;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
493,365,504,390:492,365,162,137;492,375,233,702;506,365,302,156;492,364,405,1314;496,389,440,170;507,368,484,176;492,364,566,820;492,364,587,738;491,376,652,28;504,373,678,848;492,364,733,863;492,364,745,1325;501,368,789,1327;501,368,792,760;493,381,823,883;506,366,989,1336;500,368,1429,1006;493,365,1595,854;504,372,1672,1076;488,370,1783,878;504,373,1795,878;492,364,1798,879;492,364,1799,879;492,364,1800,212;500,368,1853,1369;494,381,1871,1127;501,369,1898,303;492,364,1913,1134;504,372,1978,893;507,378,2412,235;492,390,2478,1179;492,364,2700,1194;503,388,2731,254;496,365,2833,102;504,373,3004,360;506,380,3118,366;504,373,3270,1422;500,368,3275,1044;491,385,3288,113;497,378,3442,387;499,361,3533,647;500,368,3550,1433;492,389,3584,1262;501,367,3614,396;492,390,3625,1265;491,374,3690,292;499,372,3771,405;500,368,3882,1108;506,366,3924,674;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
505,293,515,341:514,337,45,2;503,331,67,36;505,333,120,1305;506,292,159,723;506,293,160,53;507,292,194,87;510,325,334,59;504,325,430,1315;506,292,452,791;504,325,461,794;504,329,500,177;507,294,647,170;506,293,687,29;505,333,757,437;504,333,884,449;504,333,947,913;504,333,948,778;512,328,964,1334;506,292,1014,1337;508,292,1074,790;504,332,1091,461;507,292,1141,228;509,292,1575,851;514,337,1581,504;514,337,1609,856;512,328,1725,1090;504,325,1758,1100;506,293,1858,884;506,292,1901,1132;507,294,1930,0;506,293,2406,944;513,336,2687,100;506,292,2688,974;504,334,2698,975;506,293,2719,1403;504,334,2863,995;498,322,2892,104;512,328,3025,1013;504,333,3158,1230;503,342,3411,385;506,292,3505,1065;504,333,3510,645;506,293,3611,1076;509,292,3751,1094;506,292,3896,1288;509,292,3966,1294;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
505,342,515,360:515,360,61,34;510,353,187,693;515,358,227,701;515,357,424,781;506,353,450,790;514,360,547,818;505,358,588,168;514,360,650,1322;514,359,700,751;515,360,730,755;514,360,744,0;514,344,775,438;515,358,984,182;515,359,1026,1337;514,357,1032,929;503,351,1060,788;515,359,1105,223;515,360,1281,819;515,360,1399,487;503,351,1434,255;515,360,1530,1356;514,359,1553,846;514,337,1609,856;516,355,1731,870;515,359,1742,871;505,360,1801,1110;514,360,1862,0;513,349,1902,305;506,352,2030,531;506,352,2398,505;515,356,2549,569;515,360,2699,253;515,360,2848,1206;514,360,2885,1209;509,363,2980,358;515,360,2999,1411;509,355,3258,374;508,358,3344,632;515,359,3388,1247;503,342,3411,385;506,353,3415,638;515,360,3502,391;514,358,3520,645;502,349,3674,657;515,359,3740,1440;515,360,3797,1097;514,360,4070,417;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
516,293,4095,356:519,353,171,80;526,338,186,85;517,355,201,732;510,325,334,59;527,338,388,1313;526,338,437,430;527,338,488,728;527,339,564,436;507,294,647,170;514,344,775,438;512,328,964,1334;527,340,1022,927;527,338,1138,190;529,352,1343,480;526,338,1473,1021;534,343,1477,262;514,337,1581,504;514,337,1609,856;548,294,1689,866;512,328,1725,1090;555,286,1727,514;516,355,1731,870;513,349,1902,305;507,294,1930,0;516,355,2003,1375;527,341,2146,545;536,340,2223,1384;527,338,2360,938;527,339,2392,941;527,338,2393,941;526,338,2442,1175;515,356,2549,569;527,338,2615,1399;519,353,2628,579;513,336,2687,100;527,339,2779,1202;546,323,2816,262;601,615,2829,0;527,341,2835,1405;527,338,2995,1219;523,357,3295,1046;527,339,3449,50;527,338,3503,1255;527,338,3523,1258;520,354,3526,1067;526,338,3549,117;518,356,3562,649;529,335,3746,402;509,292,3751,1094;519,353,3937,561;527,339,3983,1121;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
516,357,4095,360:515,360,42,132;515,360,61,34;517,355,201,732;517,359,204,695;515,358,227,701;519,358,257,143;515,359,338,106;520,359,413,1314;517,359,421,779;515,357,424,781;519,359,427,155;516,358,467,159;515,360,541,817;520,359,976,919;515,358,984,182;515,360,1021,784;515,359,1026,1337;519,359,1033,1338;519,359,1034,930;516,359,1061,220;515,360,1281,819;529,352,1343,480;534,343,1477,262;555,286,1727,514;515,359,1742,871;515,358,1761,1102;515,358,1771,1105;515,359,1895,523;516,355,2003,1375;536,340,2223,1384;515,360,2243,924;521,359,2401,943;519,359,2539,1396;533,373,2548,244;515,356,2549,569;515,360,2699,253;516,360,2704,584;515,359,2783,1203;515,359,2815,1405;546,323,2816,262;601,615,2829,0;519,359,2917,1212;519,359,2948,601;523,357,3295,1046;515,359,3414,0;515,360,3502,391;518,356,3562,649;515,358,3651,1437;515,360,3721,1272;516,359,3734,1092;515,359,3740,1440;515,360,3797,1097;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
505,361,514,375:514,366,78,1304;507,366,142,75;514,366,191,694;515,360,268,152;506,365,302,156;507,368,484,176;507,367,510,804;508,363,532,814;514,360,547,818;516,374,602,832;507,366,666,747;504,373,678,848;514,359,700,751;515,360,730,755;514,360,744,0;507,366,921,907;506,366,989,1336;514,363,1023,183;508,369,1125,463;507,366,1248,1348;514,367,1404,489;507,366,1664,509;504,373,1671,1075;504,372,1672,1076;512,370,1700,867;504,373,1795,878;505,360,1801,1110;505,373,1803,517;506,374,1944,526;514,366,1947,1374;504,372,1978,893;506,366,2157,546;507,367,2471,1178;513,376,2645,581;509,363,2980,358;504,373,3004,360;514,366,3167,1232;514,367,3184,1030;504,373,3270,1422;508,358,3344,632;507,366,3604,1075;506,374,3704,1089;507,367,3723,1272;507,366,3773,1442;506,366,3924,674;506,374,3989,566;514,360,4070,417;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
505,376,514,390:513,383,19,131;507,378,75,702;517,393,115,133;508,387,215,698;507,378,274,1310;516,378,280,153;512,384,296,1310;507,379,746,1325;508,378,854,889;509,390,904,772;511,385,1139,464;512,384,1146,955;508,379,1270,237;508,389,1338,245;509,391,1341,825;507,378,1410,833;513,384,1425,1353;507,379,1673,281;508,378,1690,1361;508,378,1709,868;509,390,1775,1365;504,373,1795,878;508,379,1860,521;509,390,1866,1369;506,374,1944,526;507,378,2412,235;507,378,2413,327;508,378,2528,241;513,376,2645,581;503,388,2731,254;512,383,2736,587;508,379,2823,1204;509,390,2954,1006;509,390,2956,1217;507,378,3022,1412;506,380,3118,366;511,387,3233,372;509,389,3273,627;513,383,3278,1240;507,378,3360,1426;513,383,3376,1426;513,384,3407,637;513,376,3554,1260;506,374,3704,1089;513,380,3770,404;513,384,3880,1287;506,374,3989,566;508,378,4051,1301;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
515,361,4095,368:515,360,42,132;514,366,78,1304;517,359,204,695;515,360,251,704;515,360,268,152;520,359,413,1314;519,359,427,155;515,360,521,808;515,360,541,817;514,360,547,818;515,360,557,181;515,360,586,27;515,360,699,853;515,360,730,755;518,366,961,209;515,360,1020,784;514,363,1023,183;515,360,1028,1338;515,360,1177,803;529,352,1343,480;531,373,1363,995;515,360,1399,487;555,286,1727,514;520,366,1768,875;515,360,1794,1366;514,366,1947,1374;536,340,2223,1384;526,368,2233,319;515,360,2243,924;521,359,2401,943;515,360,2441,1175;533,373,2548,244;516,360,2704,584;546,323,2816,262;601,615,2829,0;515,360,2848,1206;519,359,2948,601;515,360,2961,521;515,360,2999,1411;514,366,3167,1232;514,367,3184,1030;515,360,3222,1034;523,357,3295,1046;515,360,3502,391;515,360,3504,1431;515,360,3640,1267;515,360,3718,660;515,360,3736,1273;515,360,3797,1097;515,360,4028,1124;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
515,369,4095,390:513,383,19,131;517,393,115,133;516,378,280,153;519,385,329,759;524,391,362,765;517,377,514,1318;517,378,575,1319;516,374,602,832;518,366,961,209;524,391,1164,801;517,378,1349,826;531,373,1363,995;514,367,1404,489;513,384,1425,1353;517,377,1462,1018;520,392,1559,503;517,377,1591,273;517,378,1692,512;512,370,1700,867;555,286,1727,514;520,366,1768,875;532,392,1809,294;517,378,1865,1369;514,366,1947,1374;522,392,2033,532;526,368,2233,319;517,378,2240,1385;534,414,2462,43;521,392,2466,951;519,385,2532,242;533,373,2548,244;513,376,2645,581;519,381,2678,342;518,372,2732,255;546,323,2816,262;601,615,2829,0;516,379,2891,354;514,367,3184,1030;511,387,3233,372;513,383,3278,1240;518,378,3389,1054;513,384,3407,637;516,378,3534,1432;513,376,3554,1260;521,375,3603,1075;517,375,3622,653;516,375,3666,1083;513,380,3770,404;525,389,3883,300;517,378,3915,1113;518,378,3942,1116;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
0,391,503,396:493,394,80,63;492,394,86,40;462,388,91,705;491,395,96,43;491,396,119,44;479,390,229,1308;491,395,378,0;479,390,396,1313;496,389,440,170;497,393,454,792;484,396,513,729;491,395,546,434;491,395,565,423;483,394,610,742;454,390,665,846;497,393,787,445;451,389,937,208;491,395,980,456;454,390,1043,785;492,391,1207,1346;492,391,1297,240;463,388,1416,13;488,394,1419,34;451,389,1449,259;501,395,1693,285;484,396,1710,476;491,395,1769,1365;452,389,1789,1107;492,396,1856,300;479,390,1918,1134;390,374,1919,524;456,390,1966,90;489,387,1996,530;484,386,2246,14;498,394,2334,559;492,390,2478,1179;465,386,2713,1402;503,388,2731,254;452,390,2796,259;406,362,3019,1013;469,385,3105,273;452,390,3298,1047;452,390,3321,379;479,390,3357,633;390,374,3369,1246;458,388,3395,1055;491,396,3402,1428;479,391,3606,1076;492,390,3625,1265;479,391,3661,1082;477,387,3662,398;491,395,3727,661;455,390,3750,403;369,413,3777,665;491,395,3792,1279;455,390,3912,1112;491,396,3930,1447;461,388,3953,1292;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
0,397,503,405:493,394,80,63;462,388,91,705;491,396,119,44;504,397,266,1309;495,405,323,758;491,395,378,0;503,402,410,1314;485,398,457,24;503,402,505,1317;484,396,513,729;491,395,565,423;483,394,610,742;454,390,665,846;503,404,679,1323;497,393,787,445;503,402,862,69;503,402,910,904;451,389,937,208;491,395,980,456;454,390,1043,785;503,402,1202,966;503,401,1250,472;463,388,1416,13;488,394,1419,34;451,389,1449,259;494,405,1616,275;423,440,1638,860;503,406,1660,280;501,395,1693,285;498,400,1696,1082;484,396,1710,476;452,389,1789,1107;501,407,1805,293;501,400,1825,1118;503,401,1842,520;492,396,1856,300;503,402,1900,304;456,390,1966,90;501,400,2078,906;503,401,2220,920;498,394,2334,559;495,405,2426,1174;503,400,2771,1200;452,390,2796,259;498,400,2877,596;452,390,3321,379;495,405,3354,1425;390,374,3369,1246;491,396,3402,1428;497,400,3561,289;479,391,3661,1082;503,404,3689,400;502,400,3719,125;455,390,3750,403;495,405,3759,1094;495,405,3768,1441;503,400,3774,1277;369,413,3777,665;491,395,3792,1279;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
504,391,510,402:509,390,32,1;503,402,110,710;507,401,184,146;508,402,220,1308;504,397,266,1309;503,402,267,145;503,401,394,721;503,401,470,160;503,400,493,1316;504,401,501,163;503,402,505,1317;503,402,509,420;503,400,523,420;504,400,574,185;503,402,776,444;509,390,904,772;503,402,906,903;503,402,910,904;503,401,1250,472;508,389,1338,245;509,391,1341,825;503,402,1344,991;503,402,1550,846;503,402,1652,278;503,400,1691,1080;501,395,1693,285;509,390,1775,1365;503,401,1842,520;511,402,1849,1124;509,390,1866,1369;503,402,1900,304;509,390,1956,527;504,397,1968,1138;503,402,1986,894;503,401,2220,920;504,401,2337,1389;506,399,2400,942;503,401,2564,1397;503,388,2731,254;503,400,2771,1200;503,402,2820,991;503,400,2879,1408;509,390,2954,1006;503,401,3532,1068;506,399,3563,1434;504,400,3588,1072;502,400,3719,125;509,390,3725,1091;509,390,3747,1274;503,400,3774,1277;509,392,3936,129;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
504,403,510,405:503,402,110,710;504,403,141,717;507,401,184,146;505,403,218,699;508,402,220,1308;506,403,221,735;503,402,267,145;503,402,351,1312;503,402,410,1314;503,402,468,1315;504,401,501,163;503,402,505,1317;503,402,509,420;503,404,679,1323;503,402,776,444;503,402,862,69;503,402,906,903;503,402,910,904;504,403,972,1335;505,403,1126,461;503,402,1184,961;503,402,1202,966;503,402,1268,473;503,402,1344,991;503,402,1418,491;503,402,1550,846;504,403,1601,1051;503,402,1652,278;510,405,1659,862;503,406,1660,280;504,403,1719,288;508,403,1774,875;503,402,1779,877;511,402,1849,1124;503,402,1886,0;505,403,1923,888;503,402,1924,1372;504,402,2083,1147;505,404,2187,318;503,402,2786,346;505,403,2798,987;503,402,2817,990;503,402,2820,991;508,405,2852,595;504,403,2974,1218;503,402,2986,1009;511,404,3211,1235;507,403,3623,1265;503,404,3626,1265;503,402,3658,1082;503,404,3689,400;504,404,3724,402;503,402,3793,1279;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
0,406,506,445:462,388,91,705;504,411,214,697;505,407,291,709;495,405,323,758;485,398,457,24;512,419,459,158;484,396,513,729;506,410,740,64;514,424,851,68;451,389,937,208;510,416,1024,184;454,390,1043,785;422,445,1310,985;463,388,1416,13;507,409,1444,257;502,409,1461,1017;423,441,1481,198;494,405,1616,275;423,440,1638,860;503,406,1660,280;423,445,1715,477;507,409,1745,1097;495,406,1751,87;501,407,1805,293;504,407,1948,890;495,406,1964,1138;456,390,1966,90;515,426,2142,224;506,407,2155,316;504,408,2177,1383;505,404,2187,318;501,409,2248,320;421,442,2311,933;495,405,2426,1174;504,408,2459,564;452,390,2796,259;423,444,2853,1207;422,446,3108,615;507,413,3266,1422;423,444,3290,629;452,390,3321,379;423,444,3330,381;495,405,3354,1425;390,374,3369,1246;503,404,3626,1265;506,413,3660,656;455,390,3750,403;495,405,3759,1094;423,445,3761,1275;369,413,3777,665;505,412,3783,1278;504,411,3790,549;505,407,3871,1286;506,413,3972,1120;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
0,446,506,710:219,775,161,690;502,667,664,747;474,664,821,175;514,424,851,68;502,667,1145,1342;492,682,1167,1343;525,454,1189,467;506,713,1196,804;496,669,1232,810;422,445,1310,985;502,667,1397,1353;423,441,1481,198;511,706,1484,1025;273,531,1547,201;259,520,1558,1042;479,637,1561,504;534,467,1653,861;423,445,1715,477;506,672,1750,208;495,406,1751,87;259,520,2141,489;515,426,2142,224;503,667,2236,922;499,698,2238,320;421,442,2311,933;496,669,2475,952;423,445,2480,953;502,668,2487,565;262,534,2567,1398;509,689,2584,573;503,667,2844,993;502,667,2870,996;508,669,3035,607;262,534,3042,1414;509,688,3044,1222;509,688,3053,1223;422,446,3108,615;423,445,3272,1043;250,812,3280,627;423,444,3290,629;423,444,3330,381;525,435,3341,1049;502,668,3351,1245;423,445,3366,634;501,700,3373,1246;462,639,3378,634;502,668,3452,1251;503,667,3497,1431;423,445,3498,1431;499,684,3678,1085;423,445,3761,1275;369,413,3777,665;537,497,3817,406;503,667,3823,667;509,688,4081,0;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
507,406,510,412:507,409,18,4;507,409,22,0;509,412,135,74;508,408,264,746;505,407,291,709;507,409,319,712;507,409,328,425;507,409,359,717;507,409,433,123;507,409,469,175;509,412,671,430;506,410,740,64;508,410,907,773;507,407,1175,466;507,409,1185,803;507,409,1251,812;507,409,1330,469;507,408,1406,489;510,408,1421,835;507,409,1444,257;507,409,1489,838;508,410,1582,852;510,405,1659,862;507,409,1745,1097;507,410,1850,299;507,409,1949,890;509,412,1963,1374;507,410,2021,1142;506,407,2155,316;505,404,2187,318;507,409,2204,1384;510,408,2264,1159;507,409,2405,1392;507,409,2491,565;509,411,2550,1184;507,409,2553,1185;509,410,2566,963;508,405,2852,595;507,409,3139,1229;507,409,3221,1236;510,411,3235,372;507,413,3266,1422;507,409,3343,631;507,409,3381,635;508,409,3413,637;508,413,3601,1074;507,409,3615,1436;506,413,3660,656;505,412,3783,1278;505,407,3871,1286;506,413,3972,1120;507,409,4046,415;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
507,413,510,710:509,412,135,74;510,414,403,0;512,419,459,158;509,412,671,430;510,414,747,199;514,424,851,68;510,413,988,1335;510,416,1024,184;525,454,1189,467;506,713,1196,804;510,415,1203,806;512,669,1247,812;510,414,1309,243;510,413,1393,252;511,706,1484,1025;479,637,1561,504;534,467,1653,861;509,413,1704,1362;506,672,1750,208;510,413,1793,0;509,412,1963,1374;510,414,1993,1375;515,426,2142,224;513,668,2185,41;503,667,2236,922;499,698,2238,320;512,669,2280,321;513,711,2299,1162;510,415,2391,504;510,413,2485,0;509,689,2584,573;510,414,2585,0;508,413,2672,251;510,414,2784,1404;503,667,2844,993;510,413,2862,0;508,669,3035,607;509,688,3044,1222;509,688,3053,1223;510,413,3128,367;507,413,3266,1422;525,435,3341,1049;501,700,3373,1246;503,667,3497,1431;508,413,3601,1074;506,413,3660,656;499,684,3678,1085;512,707,3748,1274;537,497,3817,406;503,667,3823,667;509,688,3875,1287;506,413,3972,1120;509,688,4081,0;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
