470,347,1456,495;470,347,2755,1199;469,343,1128,31;468,350,2215,551;469,352,441,171;468,351,622,837;435,856,1252,1348;435,856,2074,906;435,856,1240,973;435,856,3286,1045;435,856,3090,1226;435,856,3822,407;480,323,122,45;479,322,1355,481;479,322,2644,250;480,323,431,724;480,323,1855,883;
462,845,3496,391;447,857,1224,1347;436,855,3715,1271;435,856,3265,626;436,856,2402,943;436,855,2066,1146;515,360,3504,1431;515,360,730,755;515,360,268,152;515,360,1020,784;515,360,699,853;515,360,2441,1175;462,385,3697,1088;462,385,1514,841;463,385,3458,1252;463,385,2770,1200;463,384,2864,353;
470,321,2691,583;470,320,3000,1011;470,321,81,56;470,320,2913,519;470,320,1366,483;470,320,1142,229;511,414,2887,103;511,415,1533,1039;510,414,1654,279;510,415,2391,504;510,415,1203,806;510,414,747,199;456,390,1966,90;461,388,3953,1292;462,388,2091,1148;461,388,2944,1215;463,388,1416,13;
489,797,3632,9;436,855,3715,1271;435,856,1289,1349;435,856,2339,323;435,856,1499,263;436,855,2066,1146;550,702,3637,654;550,702,2920,1213;550,702,3580,1262;550,702,3034,1014;550,702,1053,786;550,702,3778,295;503,333,637,191;503,333,1264,815;503,333,2752,982;503,333,3306,1424;503,333,536,815;
576,749,3453,388;576,749,2122,542;577,749,2569,570;576,749,3834,1283;576,749,2867,1208;576,749,2191,549;539,767,1630,1360;539,767,3216,623;539,767,3448,1251;539,767,1584,1359;539,767,2718,1196;540,767,3556,118;469,321,1398,486;469,321,595,186;469,321,607,741;469,321,111,711;469,321,812,880;
435,85,952,778;435,86,1588,853;435,86,272,750;435,86,337,762;434,86,2376,233;434,86,336,161;542,712,1557,1357;542,712,1336,1351;542,712,1468,497;542,712,1635,860;542,712,2085,539;542,712,3779,1442;479,322,1049,935;479,322,504,1317;479,322,511,164;479,322,600,830;479,322,2644,250;
560,741,3831,1101;560,742,3192,111;560,742,3507,1256;560,742,3057,363;560,742,4000,1122;560,742,2144,490;508,405,2852,595;505,407,3871,1286;507,407,1175,466;503,406,1660,280;505,404,2187,318;504,407,1948,890;482,266,2312,557;482,265,3700,1270;482,265,3436,1250;482,265,3187,1030;482,265,3720,1440;
543,727,316,159;536,733,1430,493;540,733,944,777;537,732,1759,515;537,732,2834,516;539,733,2453,331;519,405,553,435;512,402,3435,16;519,405,552,165;520,399,3809,1443;524,404,2263,94;519,400,822,882;503,402,1652,278;503,402,1986,894;503,402,1924,1372;503,402,2817,990;503,402,267,145;
483,242,439,169;483,242,2035,903;483,242,1288,239;483,242,2489,1394;483,242,942,912;483,242,2002,898;499,224,2092,907;499,224,720,1324;499,224,1318,821;499,224,567,736;499,224,85,136;499,224,799,202;469,321,55,31;469,321,103,707;469,321,863,1330;469,321,812,880;469,321,1621,1359;
219,1292,1255,472;219,1293,1475,1354;204,1269,1340,824;207,1266,1579,272;184,1278,3786,52;219,1293,2728,978;507,409,3615,1436;507,409,2204,1384;507,409,1489,838;507,409,433,123;507,409,2553,1185;507,409,4046,415;551,720,3440,1061;550,720,3708,1439;550,721,3066,610;550,720,1590,853;550,720,1958,310;
479,324,1929,889;479,324,2922,356;479,324,3434,386;479,324,2803,989;479,324,2256,553;479,324,2274,1160;490,322,3281,1422;490,322,2597,575;492,324,4086,1302;492,324,2811,593;490,322,2676,971;490,322,677,172;479,325,2614,338;479,325,939,1332;479,324,1975,528;479,325,878,448;479,324,101,69;
470,320,4,54;469,320,3595,290;469,320,385,114;470,320,1142,229;469,320,1940,218;469,320,1932,1372;511,414,2887,103;511,414,1527,1038;510,413,95,137;510,414,1981,311;510,414,2481,239;510,414,43,8;433,91,3605,395;435,87,4018,683;434,86,1253,33;434,86,1160,465;434,86,2265,1387;
553,701,2034,221;553,702,2460,332;552,702,1176,802;552,702,1333,989;552,702,3762,1276;552,702,680,431;488,232,550,819;428,97,1042,1;478,245,3714,124;493,237,1933,39;479,245,3546,17;485,235,2411,1172;490,322,2580,963;490,322,875,447;490,322,478,798;490,322,562,183;490,322,1217,469;
479,325,3709,1440;479,325,927,774;479,325,3743,1273;479,325,621,743;479,324,711,196;479,325,560,182;544,733,2617,247;543,735,1347,247;544,736,2419,1392;544,736,2050,1377;546,735,1360,828;545,736,252,94;490,1248,3819,1444;490,1248,2214,550;490,1248,2173,547;490,1248,2023,1142;490,1248,3466,642;
492,253,380,165;492,253,1844,1123;493,253,1877,38;492,253,3600,1436;492,253,2884,354;492,253,896,771;507,409,1949,890;507,409,328,425;507,409,469,175;507,409,433,123;507,409,2553,1185;507,409,1185,803;503,404,3689,400;504,404,3724,402;504,403,2974,1218;504,403,972,1335;504,403,1601,1051;
242,1302,3129,1418;208,1385,1027,76;245,1300,1372,483;244,1300,2775,1201;242,1302,1817,518;244,1301,3607,1263;510,414,475,797;510,414,14,25;510,414,750,867;510,414,129,134;510,414,1405,253;510,414,76,62;484,240,3922,302;484,240,880,896;484,240,2328,1165;484,240,476,129;484,240,1296,982;
462,384,1662,509;462,384,3237,1037;462,384,377,768;462,385,2843,992;462,385,1514,841;462,385,3697,1088;510,414,2415,328;510,414,759,871;510,414,2128,1380;510,414,726,754;510,414,2641,1400;510,414,615,426;492,253,3967,677;492,253,386,720;492,253,1502,1029;492,253,2370,1169;492,253,2916,1212;
483,241,2507,1395;483,241,819,1328;483,241,725,753;484,241,2041,534;483,241,3422,1057;484,241,3594,119;492,253,958,1333;492,253,3967,677;492,253,702,854;492,253,2884,354;492,253,149,719;492,253,2370,1169;496,338,1946,1374;496,338,2874,596;496,338,1619,1056;496,338,1620,1057;496,338,1622,858;
492,253,1215,807;492,253,1845,1368;492,253,2976,1218;492,253,3967,677;492,253,3609,120;492,253,2916,1212;504,400,3588,1072;504,401,2337,1389;503,400,523,420;503,401,470,160;503,401,2564,1397;503,401,1250,472;554,720,1508,1032;554,720,1150,799;554,720,2722,344;554,721,2276,95;554,720,619,836;
485,240,742,756;484,240,283,1310;484,240,4021,683;484,240,2850,994;485,240,517,730;484,240,3922,302;460,380,3900,672;461,381,57,32;461,381,1526,1037;460,381,1351,1352;460,380,3484,1430;460,381,212,91;551,706,1257,236;553,705,166,725;554,703,4079,307;551,703,2749,256;553,703,2769,258;
480,325,1848,520;481,325,301,102;480,325,1238,972;481,325,3669,1438;480,325,551,734;480,325,2253,925;506,234,1342,480;501,223,239,58;523,222,395,770;527,218,2379,97;507,225,2362,938;523,229,3692,658;506,293,3611,1076;506,292,3505,1065;506,292,452,791;506,292,1014,1337;506,293,2406,944;
499,224,714,859;499,224,1741,1095;499,224,1048,187;499,225,178,21;499,224,2060,1145;499,224,1633,506;480,323,122,45;480,322,77,703;480,323,3228,1035;480,323,1982,1139;480,323,1855,883;480,323,124,46;484,241,400,772;484,241,968,1334;484,241,3594,119;484,241,1765,874;484,241,2089,1148;
531,416,3686,1086;529,415,3837,1445;529,415,1267,473;529,415,2025,1376;529,415,1291,980;529,415,1520,1355;480,324,3921,1290;480,323,465,174;480,324,2388,1391;480,324,779,439;480,324,3551,1433;480,324,238,93;551,706,1257,236;555,707,2488,333;551,708,2307,322;552,705,158,722;554,703,4079,307;
541,224,2072,1146;540,221,2358,325;540,224,3276,275;540,221,1199,1345;543,223,3970,1119;541,221,487,25;517,425,2600,336;516,425,831,1329;516,425,152,136;517,425,210,1307;517,425,482,727;517,425,486,1316;552,702,2151,491;552,702,2717,977;552,702,1531,501;552,702,736,436;552,702,969,455;
479,324,1874,1130;479,324,3514,1256;479,324,711,196;479,325,3772,1277;479,324,481,130;479,325,2340,1166;516,425,831,1329;517,425,210,1307;517,425,1143,230;517,425,462,127;517,425,466,726;516,425,2923,1001;218,775,1832,89;219,777,3836,1283;225,1155,1278,81;235,824,1323,822;249,812,1485,1026;
527,338,388,1313;527,338,1138,190;527,338,2393,941;527,339,3449,50;527,338,3523,1258;527,338,2995,1219;497,226,920,74;497,226,1335,194;497,226,1980,1375;497,226,2077,1379;497,226,686,432;497,226,3758,664;499,224,1070,790;499,224,853,1330;499,224,2578,335;499,224,2746,1198;499,224,2137,544;
482,373,888,204;483,373,1403,488;483,373,954,779;483,373,3284,375;483,373,232,701;483,373,2268,1387;479,391,3661,1082;484,396,1710,476;463,388,1416,13;485,398,457,24;488,394,1419,34;483,394,610,742;510,414,1405,253;510,414,3250,1238;510,414,759,871;510,414,76,62;510,414,615,426;
485,240,698,434;485,240,742,756;485,240,398,722;484,240,1623,1058;484,240,4021,683;485,239,489,162;480,325,387,115;480,325,1910,307;480,325,627,61;480,325,683,850;480,325,1183,1344;480,325,606,740;510,414,2690,1194;510,414,722,752;510,414,446,787;510,414,1784,516;510,413,2675,583;
470,321,1134,798;470,321,499,803;470,321,2431,562;470,321,2162,492;470,321,1459,35;470,321,960,454;502,349,1359,827;502,351,1843,214;502,350,3636,1266;502,350,1971,1139;502,350,3513,1432;502,350,449,789;481,324,542,11;481,323,2708,1195;480,323,2327,558;480,323,1211,1346;480,324,238,93;
577,776,2303,556;564,775,3403,282;584,800,2194,92;555,785,3213,532;554,787,3132,617;555,784,4068,1127;452,389,132,1306;452,389,1789,1107;452,389,195,88;452,389,628,744;452,390,2796,259;452,390,2955,1217;516,355,1731,870;519,353,171,80;518,356,3562,649;516,355,2003,1375;516,358,467,159;
528,223,1890,522;528,223,1322,1350;529,223,1178,467;529,223,3616,121;529,223,2000,312;529,223,3515,1257;502,349,1359,827;493,347,978,75;502,349,3674,657;503,342,3411,385;496,338,2627,338;497,338,1390,251;553,701,2034,221;553,700,1316,477;555,701,938,776;554,702,2168,915;553,702,2460,332;
537,225,729,1324;537,225,2739,979;537,225,986,213;537,225,1148,799;537,225,2924,1409;537,225,1075,791;481,325,1383,831;480,325,1352,992;480,325,409,723;481,325,3669,1438;480,325,549,422;480,325,2253,925;552,702,735,864;552,702,3576,650;552,702,2275,1160;553,703,2769,258;551,703,2749,256;
462,384,1770,1365;462,384,1618,857;462,384,2754,257;462,384,1879,886;462,384,900,72;462,384,2389,1171;469,321,1991,895;469,321,4015,1298;470,321,774,758;469,321,596,187;470,321,2859,995;470,321,593,827;508,405,2852,595;507,403,3623,1265;507,401,184,146;505,404,2187,318;505,403,218,699;
492,252,556,166;492,252,1846,1368;492,252,3673,1438;492,252,490,801;493,253,1877,38;492,252,2300,930;499,224,801,442;499,224,56,699;499,224,2092,907;499,224,306,711;499,224,40,694;499,224,799,202;583,774,3229,1036;583,774,1376,999;583,774,2283,555;583,773,1303,242;583,774,3738,662;
480,323,688,432;479,323,2387,940;480,323,982,920;480,323,813,763;480,323,1162,463;480,323,3410,385;484,385,3701,1271;482,382,1181,12;488,386,2273,554;488,382,2894,355;486,380,3650,655;487,381,1857,883;434,86,2061,905;434,86,1253,33;434,86,1158,801;434,86,358,764;434,86,2094,540;
492,365,162,137;492,364,405,1314;492,364,1302,476;492,364,1798,879;492,364,1799,879;492,364,2914,1000;479,324,53,690;479,325,2006,898;479,325,143,135;479,325,1103,1341;479,324,1483,498;479,325,878,448;499,224,2060,1145;499,224,1084,943;499,224,911,773;499,224,1633,506;499,224,2620,966;
491,363,485,1316;491,363,2653,15;492,364,1302,476;492,363,2218,1384;492,364,2914,1000;492,364,1800,212;469,321,1442,1011;469,321,578,824;469,321,432,122;469,321,1661,1071;469,321,598,829;469,321,934,776;458,380,59,60;460,380,1891,1131;460,380,1420,834;460,381,3860,668;460,380,3994,412;
467,330,271,749;467,330,1065,460;467,330,1110,949;467,330,1111,794;467,330,1995,896;467,330,1893,1371;480,325,520,730;480,324,1339,824;480,325,1910,307;480,324,1350,826;480,325,1183,1344;480,324,967,780;479,323,3920,1289;480,323,1982,1139;479,323,1884,216;480,323,1855,883;480,323,453,125;
469,321,781,759;469,321,806,761;469,321,595,186;469,321,103,707;469,321,812,880;469,321,107,1305;495,234,2871,595;503,230,2960,603;504,233,974,211;502,229,2790,985;499,229,1810,518;500,229,3291,629;543,222,3010,1221;541,221,487,25;544,222,1614,1055;544,222,2326,934;544,222,2324,1165;
479,391,3661,1082;484,396,1710,476;484,396,513,729;488,394,1419,34;484,386,2246,14;479,391,3606,1076;469,321,1972,892;469,321,614,1320;469,321,241,22;469,321,632,427;469,321,1398,486;469,321,3591,1435;406,1096,2351,937;405,1095,2350,96;405,1096,3005,605;405,1095,2341,935;405,1095,2349,936;
479,324,711,196;479,325,350,716;479,325,2340,1166;479,325,560,182;479,325,1460,1016;479,325,2614,338;499,224,889,70;499,225,651,843;499,224,109,71;499,225,178,21;499,224,641,744;499,224,3635,1079;539,748,3789,1443;539,748,1411,834;538,744,2163,40;539,748,174,82;539,748,4069,1301;
452,389,533,732;453,389,1040,934;452,390,3298,1047;452,390,2955,1217;452,390,3321,379;452,389,195,88;499,224,922,908;499,224,109,71;499,224,2130,912;499,224,625,743;499,224,84,39;499,224,3635,1079;560,692,197,1307;558,693,3815,296;560,694,1685,283;561,692,300,101;560,694,1686,866;
536,225,2166,1154;536,225,2140,1152;536,225,1490,839;537,225,3406,538;537,225,2001,312;537,225,832,176;499,226,28,19;499,226,1030,928;498,226,3634,654;499,225,3620,122;499,226,348,109;499,226,2090,540;510,414,685,851;510,414,1981,311;510,414,129,134;510,414,1720,207;510,414,755,1326;
478,324,1943,1373;475,327,1983,6;479,325,3919,1447;479,326,1062,789;478,324,347,108;479,325,2251,321;552,696,882,769;549,695,196,1307;550,692,1471,261;552,693,895,770;549,695,219,699;549,695,2997,1010;507,407,1175,466;510,408,1421,835;506,407,2155,316;508,409,3413,637;507,408,1406,489;
503,667,3497,1431;503,667,3823,667;502,667,1145,1342;502,667,2870,996;503,667,2844,993;503,667,2236,922;507,366,1664,509;507,366,142,75;507,367,2471,1178;507,366,3773,1442;507,366,3604,1075;507,366,921,907;492,253,503,1317;492,253,896,771;492,253,702,854;492,253,205,696;492,253,2884,354;
519,394,2237,1385;519,395,3859,1285;522,393,1688,284;518,395,1915,524;520,392,1559,503;522,393,2586,99;561,701,3397,281;556,697,2353,937;558,698,2429,329;556,702,1827,298;554,700,1236,811;555,701,938,776;522,392,2403,234;522,393,211,1308;522,393,2586,99;522,393,1195,964;522,393,2404,326;
535,218,2062,314;535,222,1308,477;540,221,2358,325;540,221,657,1322;540,220,2375,1391;541,221,487,25;469,321,2677,972;469,321,1814,880;469,321,38,693;469,321,710,751;469,321,599,188;469,321,3294,376;467,330,957,779;467,330,1093,189;467,330,1065,460;467,330,1110,949;467,330,605,740;
462,385,985,212;463,385,3458,1252;463,385,2770,1200;463,385,1025,454;463,385,1867,884;463,385,1881,522;479,325,769,757;479,324,928,452;479,325,721,1324;479,325,705,856;479,324,3175,1029;479,325,2767,984;435,85,952,778;435,85,2249,1386;434,86,639,428;435,86,286,708;434,86,2376,233;
514,363,1023,183;509,363,2980,358;514,360,4070,417;508,358,3344,632;514,358,3520,645;514,359,1553,846;469,321,676,749;469,321,1012,458;469,321,3294,376;469,321,2257,925;469,321,3811,1281;469,321,38,693;545,736,252,94;544,736,391,116;543,738,2418,328;545,739,3997,680;546,737,2588,336;
537,225,1144,954;537,225,1927,888;537,225,866,30;537,225,1931,526;537,225,3599,1074;537,225,1166,958;510,414,181,730;510,413,2675,583;510,414,782,440;510,414,1678,1078;510,414,2690,1194;510,414,2758,588;554,724,1764,1104;555,723,3137,618;554,723,2027,902;554,725,2964,266;553,723,1171,466;
499,224,2795,592;499,224,1037,931;499,224,2746,1198;499,225,34,692;499,224,140,1306;499,225,3051,270;483,242,3864,669;483,241,2507,1395;483,241,819,1328;483,241,3267,626;483,241,1433,1007;483,241,383,720;499,224,889,70;500,225,784,441;499,225,3739,1093;499,225,651,843;499,225,3553,1069;
510,414,2641,1400;510,414,1729,1091;510,414,1263,815;510,414,1988,219;510,414,615,426;510,414,376,719;469,321,15,54;469,321,1012,458;469,321,846,767;469,321,1521,1355;469,321,3781,1278;469,321,2693,974;479,322,2383,1170;479,322,807,762;479,322,106,70;479,322,1355,481;479,322,2644,250;
537,225,986,213;537,225,756,869;537,225,496,419;537,225,788,1327;537,225,411,774;537,225,983,921;514,360,547,818;515,360,2699,253;515,360,1399,487;515,360,268,152;515,360,699,853;515,360,251,704;555,744,2076,1146;560,742,3192,111;556,741,3825,1444;556,741,2577,1398;554,742,3474,390;
485,240,698,434;485,241,2099,315;485,240,517,730;484,240,880,896;485,240,398,722;484,240,3922,302;521,419,1777,209;516,419,1465,1020;516,419,3548,543;518,415,1847,215;517,419,3647,1080;515,419,3446,641;510,414,2481,239;510,414,1988,219;510,414,2247,1386;510,414,592,826;510,414,1405,253;
483,242,1568,850;483,242,1697,1083;483,242,1354,827;483,242,3879,556;483,242,1039,933;483,242,1245,471;479,325,705,856;479,325,692,750;479,324,3175,1029;479,325,3743,1273;479,325,3709,1440;479,325,927,774;467,330,1059,937;467,330,1093,189;467,330,1058,936;467,330,1095,945;467,330,930,775;
469,321,806,761;469,321,133,1306;469,321,708,434;469,321,1987,894;469,321,1442,1011;469,321,934,776;470,321,558,735;469,321,596,187;470,321,456,793;470,321,1698,1084;470,321,626,838;470,321,593,827;495,406,1751,87;495,405,3354,1425;495,405,3759,1094;495,405,2426,1174;495,406,1964,1138;
469,321,480,799;469,321,133,1306;469,321,909,1332;469,321,806,761;469,321,107,1305;469,321,607,741;477,269,1577,851;482,270,1135,32;482,266,2312,557;477,268,3509,392;481,266,1928,1135;481,266,1994,529;519,385,2532,242;525,389,3883,300;513,384,1425,1353;519,381,2678,342;513,383,19,131;
483,374,1019,1337;483,374,2915,599;483,373,1939,308;484,373,1747,872;484,373,3854,1105;484,374,3464,1252;501,368,789,1327;501,367,3614,396;500,368,3550,1433;500,368,1853,1369;500,368,3882,1108;501,369,1898,303;482,373,3816,1444;483,374,154,77;483,373,2517,957;483,373,3106,615;482,373,888,204;
499,224,911,773;499,224,104,1305;499,225,114,72;499,225,1361,482;499,224,2137,544;499,224,577,823;469,321,773,758;469,321,781,759;469,321,133,1306;469,321,595,186;469,321,607,741;469,321,708,434;521,730,2551,1397;533,728,3916,19;522,732,3525,1066;507,719,3326,48;515,751,3329,49;
479,322,836,444;479,322,292,754;479,322,2383,1170;479,322,121,1305;479,322,106,70;479,322,885,1331;469,321,55,31;469,321,632,427;469,321,1072,1340;469,321,1120,226;469,321,94,1304;469,321,1621,1359;435,87,4018,683;435,86,1588,853;434,86,1160,465;435,86,286,708;434,86,336,161;
479,323,2387,940;480,323,982,920;480,323,2259,926;480,324,716,173;480,323,569,737;480,324,785,873;483,374,154,77;483,373,2517,957;483,373,1939,308;483,373,2745,981;483,374,2915,599;483,374,1019,1337;553,728,3144,618;551,728,2330,231;552,728,3394,1247;551,729,1479,837;551,729,3299,630;
497,226,1830,1367;497,226,1945,1373;497,226,923,774;497,226,1275,977;497,226,92,66;497,226,443,156;515,424,1599,1359;514,424,851,68;512,419,459,158;515,424,2828,350;516,423,2343,324;514,419,2827,349;434,86,2971,1008;434,86,2061,905;434,86,1158,801;434,86,2408,1172;434,86,226,737;
483,373,255,151;483,373,1578,1358;483,373,2205,1155;483,373,2126,1152;483,373,1896,1132;483,373,3284,375;471,326,1286,979;469,323,535,421;469,326,87,64;474,323,1597,1048;472,322,1922,525;470,321,1459,35;522,393,1688,284;532,392,1809,294;525,389,3883,300;522,393,2797,987;524,391,1164,801;
480,323,453,125;479,323,1094,1340;479,323,1884,216;479,323,2387,940;480,323,688,432;479,323,3729,293;480,324,2983,1218;481,324,542,11;480,324,713,435;480,324,2686,1402;480,324,690,1323;480,324,2399,1172;469,321,1015,216;469,321,44,695;469,321,847,1329;469,321,2440,1175;469,321,1123,797;
469,321,1985,311;469,321,3705,1090;469,321,2705,585;469,321,508,419;469,321,1123,797;469,321,608,833;469,321,1155,800;469,321,727,754;469,321,15,54;469,321,1120,226;469,321,935,453;469,321,3781,1278;509,285,1831,88;507,291,858,446;497,281,3742,294;504,287,1674,1077;505,288,423,780;
497,224,648,192;498,224,761,65;498,224,925,206;498,224,1876,1131;498,224,368,151;498,224,2271,554;499,225,3051,270;499,225,2533,1396;499,225,31,691;499,225,1038,932;499,225,34,692;499,225,914,905;462,384,2568,511;462,384,1662,509;462,384,4052,1126;462,384,373,719;462,385,3697,1088;
489,322,198,695;489,321,225,700;489,322,3269,1043;489,322,2329,934;490,321,2789,1204;489,320,1562,202;555,694,3457,389;552,693,895,770;550,694,663,746;549,695,2997,1010;550,697,704,195;552,696,2445,948;479,245,1497,500;479,245,1869,1370;479,245,2209,1156;479,245,412,775;479,245,594,828;
499,224,1639,1063;499,224,2787,1405;499,224,612,834;499,224,1067,938;499,224,1036,459;499,224,60,134;552,696,882,769;555,694,3457,389;550,694,663,746;552,693,1667,1073;552,692,1265,1348;550,692,1471,261;525,221,3710,1440;527,218,2379,97;523,222,633,840;516,223,426,723;523,229,3692,658;
492,253,3600,1436;492,253,356,717;492,253,503,1317;492,253,2884,354;492,253,3609,120;492,253,265,747;561,692,300,101;560,692,197,1307;561,691,3552,1260;559,686,2977,106;558,693,3815,296;552,690,3218,371;583,772,2455,331;583,772,3253,625;583,773,3017,1412;583,773,3320,379;584,773,3176,620;
554,720,1508,1032;555,720,1230,192;554,720,3179,370;554,720,793,1327;554,720,2139,1381;554,720,619,836;509,391,1341,825;509,390,32,1;509,390,1956,527;509,389,3273,627;509,390,3747,1274;509,390,2954,1006;484,241,1765,874;484,240,1031,218;484,241,1756,1099;484,241,163,724;484,241,2089,1148;
509,410,2566,963;509,412,671,430;508,413,3601,1074;508,410,1582,852;507,410,1850,299;509,411,2550,1184;499,224,1633,506;499,224,104,1305;499,224,228,738;499,224,2620,966;499,224,2137,544;499,224,798,761;479,245,1129,227;480,245,2561,962;481,244,1092,77;480,245,1872,1128;480,244,165,691;
497,226,2684,1194;497,226,2809,592;497,226,1830,1367;497,226,1945,1373;497,226,920,74;497,226,824,764;479,325,769,757;479,325,3709,1440;479,325,560,182;480,325,627,61;479,325,705,856;479,325,350,716;537,225,756,869;537,225,2664,340;537,225,788,1327;537,225,728,755;537,225,2605,337;
467,330,1098,222;467,330,321,757;467,330,1058,936;467,330,1095,945;467,330,1130,797;467,330,1787,516;501,228,3602,395;501,228,2726,1403;502,228,2028,902;502,228,518,1318;502,229,1412,1003;502,229,3642,1080;479,245,2781,591;479,245,1497,500;479,245,2209,1156;479,245,1811,1113;479,245,390,769;
469,321,773,758;469,321,1442,1011;469,321,133,1306;469,321,1661,1071;469,321,480,799;469,321,591,739;557,701,673,748;556,702,1827,298;554,700,1236,811;554,702,203,733;553,700,1316,477;554,702,2168,915;522,392,3995,567;522,392,2403,234;522,393,1195,964;522,392,3914,1112;522,393,2404,326;
543,727,316,159;538,733,294,710;539,733,2453,331;541,733,1836,1368;541,732,943,454;540,733,1512,1033;497,226,915,449;498,226,1301,241;497,226,2881,1408;497,226,1739,870;497,226,3902,673;497,226,1335,194;461,381,3115,1227;461,381,57,32;461,382,1669,510;461,381,1526,1037;460,381,891,900;
504,333,50,58;504,333,3510,645;504,333,1852,1368;504,333,965,916;504,333,3158,1230;504,333,82,135;435,85,2249,1386;435,86,272,750;435,86,286,708;435,85,2723,1196;434,85,37,131;435,86,1588,853;512,417,1321,987;512,417,2102,1149;512,419,459,158;512,418,2861,1407;513,417,151,143;
483,373,507,729;483,373,2268,1387;483,373,3284,375;483,373,993,781;483,373,3612,1077;483,373,1566,1358;468,330,193,694;468,330,404,119;468,330,172,81;467,330,1110,949;467,330,1093,189;467,330,271,749;517,359,204,695;516,360,2704,584;516,358,467,159;516,359,3734,1092;516,359,1061,220;
497,226,3902,673;497,226,1335,194;497,226,506,433;497,226,1854,1125;497,227,3733,1092;497,226,4089,689;480,324,1339,824;480,324,1350,826;480,325,606,740;479,324,990,456;479,324,928,452;480,324,1627,858;506,287,374,767;504,287,1674,1077;507,291,858,446;506,293,687,29;506,292,630,190;
483,373,3612,1077;483,373,954,779;483,373,1566,1358;483,373,1896,1132;483,373,1873,1129;483,373,2126,1152;469,321,2715,1195;469,321,9,14;469,321,118,140;469,321,176,145;469,321,1069,789;469,321,2819,594;514,357,1032,929;515,356,2549,569;515,358,227,701;515,358,1771,1105;516,358,467,159;
585,745,2522,1395;585,744,3180,620;585,745,1280,818;585,745,2905,1409;585,745,3016,606;585,745,2669,1193;568,753,2525,1182;568,753,3160,1231;568,753,2288,928;568,753,3946,1117;568,753,3906,1446;568,753,3578,1071;461,387,3277,1044;462,388,2091,1148;461,388,2944,1215;462,387,3512,1066;462,385,2666,341;
469,321,2293,929;469,321,1687,511;469,321,17,16;469,321,1109,224;469,321,2890,997;469,321,2258,1159;496,1198,2826,1205;491,1205,1780,210;507,1158,185,84;481,1210,3476,1254;473,1177,2367,1390;449,1178,2026,220;469,336,1122,1341;469,337,1717,1088;473,332,659,62;467,331,3745,663;469,331,1117,78;
515,360,3504,1431;515,360,251,704;515,360,521,808;515,360,2441,1175;515,360,4028,1124;515,360,3736,1273;515,360,42,132;515,360,61,34;515,360,3721,1272;515,360,541,817;515,360,1281,819;515,360,3502,391;477,330,1057,1339;475,327,1983,6;473,332,659,62;478,333,444,1315;478,332,2875,997;
455,390,3750,403;454,390,665,846;452,390,3321,379;454,390,3249,1421;454,390,3433,1060;452,390,3298,1047;549,762,2201,42;561,757,1641,5;556,755,3826,1282;550,756,1282,238;556,755,2531,959;556,755,1837,1121;498,226,3416,638;498,226,1301,241;498,227,2808,348;498,227,1840,519;498,227,1010,1336;
496,227,3610,1264;496,228,2382,561;495,226,3641,291;496,226,697,433;497,227,795,201;496,227,658,1322;550,702,1056,788;550,702,2920,1213;550,702,273,706;550,702,2868,517;550,702,1055,787;550,702,3778,295;510,414,3337,631;510,414,299,1311;510,414,360,110;510,414,1677,864;510,414,130,142;
552,702,1259,813;552,702,46,9;552,702,1068,939;552,702,2757,982;552,702,1426,1005;552,702,3722,401;550,702,2563,334;550,702,1056,788;550,702,1051,1339;550,702,2868,517;550,702,1053,786;550,702,3778,295;510,414,181,730;510,414,1791,1109;510,414,1784,516;510,414,2690,1194;510,414,3337,631;
550,702,2751,1199;550,702,2920,1213;550,702,1053,786;550,702,667,1322;550,702,1055,787;550,702,1051,1339;505,358,588,168;506,353,3415,638;502,351,1843,214;503,351,1434,255;502,351,3040,1414;503,351,2629,1189;469,321,2124,543;469,321,629,839;469,321,2633,580;469,321,545,422;469,321,843,445;
479,330,579,424;475,327,1983,6;480,326,2181,917;479,325,660,746;480,325,525,178;479,325,2251,321;469,321,118,140;469,321,2257,925;469,321,3811,1281;469,321,176,145;469,321,2876,353;469,321,994,781;502,351,1843,214;502,351,3040,1414;502,350,1971,1139;503,351,2629,1189;502,350,529,731;
499,224,2746,1198;499,224,2795,592;499,224,60,134;499,224,636,1321;499,224,170,728;499,224,2578,335;509,292,3929,1114;509,292,1575,851;507,292,1141,228;507,291,2865,996;507,292,859,446;507,291,1545,845;506,352,2398,505;510,353,187,693;509,355,3258,374;506,353,3415,638;506,352,2030,531;
537,225,597,425;537,225,729,1324;537,225,3869,1285;537,225,1148,799;537,225,548,734;537,225,1760,1101;434,86,2265,1387;434,86,1159,957;434,86,1160,465;434,86,2720,1403;434,86,1253,33;434,86,1121,796;506,292,1901,1132;506,292,3896,1288;506,292,1014,1337;506,293,2406,944;506,292,159,723;
583,773,3857,1106;583,773,1538,501;583,773,2111,541;583,773,3287,1423;583,773,3230,624;583,773,2410,327;583,773,1746,1363;583,773,3104,365;583,773,4031,1300;583,773,2938,600;583,773,1088,793;583,773,2500,566;497,393,787,445;498,394,2334,559;492,391,1297,240;493,394,80,63;496,389,440,170;
583,773,1746,1363;583,773,3911,410;583,773,1079,792;583,773,1467,1354;583,773,2500,566;583,773,3242,1038;479,321,537,1318;475,323,1113,225;478,317,1466,496;479,322,511,164;479,322,1049,935;479,321,538,180;469,321,596,187;470,321,956,915;470,321,2806,101;470,321,774,758;470,321,626,838;
