215185,68087,500,386;190290,100720,577,295;200028,119607,957,505;213273,136122,561,291;232970,123632,256,63;259868,88658,896,37;223807,130762,98,161;767630,645649,101,163;789886,612603,928,125;786261,676658,707,418;762167,656378,72,325;794896,641993,722,474;
223741,406634,819,436;168821,390258,235,62;259010,409121,374,368;279051,371674,80,327;278654,368449,284,219;179027,357041,615,242;233457,341138,725,475;795202,1013472,59,151;801742,1013564,733,129;732558,1024467,494,221;804786,1031482,71,151;828906,994067,605,400;
1039547,994288,584,397;1017807,806114,195,175;1021128,875051,884,445;1021699,855888,752,479;1047154,739939,600,26;1029550,925194,1007,311;1026117,876335,912,28;617479,1042339,243,349;437011,1038401,952,38;545173,996796,953,302;542429,1025669,536,102;599529,1005874,929,451;
188609,590431,831,275;171574,598342,999,509;220963,648375,719,255;163979,639929,200,199;203205,667133,228,346;189372,688851,191,340;149101,661209,765,426;1045583,706890,804,432;1036463,660867,464,267;1039964,674648,547,287;1047154,739939,600,26;1047512,646729,386,370;
992621,692891,716,254;982556,653344,854,440;996989,681164,115,169;992549,664772,837,489;934233,667099,611,401;938534,638104,989,131;956241,685003,985,461;628610,880502,484,21;619784,950113,43,144;588869,899571,824,487;606578,828044,775,262;567643,842794,602,240;
162362,1046707,344,201;179427,1019688,911,449;254778,1027828,821,486;254478,1030314,241,16;279082,1041431,647,246;230547,980673,238,348;256073,1010139,324,227;382928,680951,843,438;415535,718744,609,304;342753,692563,574,236;314346,766254,635,104;392323,738004,294,357;
647119,619325,668,411;678315,630299,944,503;697291,668980,981,130;666748,683404,968,457;613280,670230,404,247;636012,681380,1004,463;631688,623332,672,469;635575,521973,188,174;648805,502220,160,184;613458,484806,618,402;623045,476286,251,351;612585,499347,657,408;
469562,903819,662,11;399875,900114,265,65;484308,887527,432,256;380564,841574,177,172;424738,818306,69,324;474319,822995,337,198;413431,833512,693,124;188609,590431,831,275;211911,544540,978,305;181523,541235,939,452;208369,508707,889,286;162544,502871,723,109;
382928,680951,843,438;392188,736637,349,233;314346,766254,635,104;334864,655652,516,224;325710,690550,196,15;314939,701009,746,423;318892,682382,376,75;44905,822282,21,318;32629,840377,845,513;40037,868398,56,149;75568,850365,417,8;31399,858530,400,246;
1033797,181483,844,490;1042009,206659,379,80;1046999,226731,565,24;1025381,175409,686,414;989345,211951,492,384;1012084,254869,859,492;974923,189846,156,335;319568,780958,199,198;286636,814177,31,4;314346,766254,635,104;284378,758304,8,315;247846,770753,529,227;
328527,86344,867,118;333413,102086,309,225;412593,136853,751,260;428657,92724,226,60;375540,39516,388,370;363240,152648,264,15;406672,59257,418,251;346350,231568,491,23;328926,286346,252,211;314138,272709,307,359;358873,298448,876,494;383679,264074,863,284;
740543,186143,66,47;722307,211112,749,478;761139,203874,490,272;762083,208670,445,263;755770,230213,310,226;738495,264644,801,268;706803,221174,373,206;547810,920207,522,225;517927,906299,899,515;469562,903819,662,11;503407,895534,34,145;504550,958854,811,270;
575876,909378,1015,511;588869,899571,824,487;614307,883665,348,232;568526,827874,159,336;510271,828887,295,69;520186,863042,52,46;606578,828044,775,262;179027,357041,615,242;202057,304251,890,123;212768,308430,629,116;233457,341138,725,475;242789,315415,458,81;
985820,858145,201,341;987040,900154,204,342;977985,823301,741,258;983101,847500,816,486;919479,853189,519,279;924686,883710,870,442;955881,898021,708,419;812906,401565,244,183;827875,421051,759,425;816711,452147,83,48;774671,444877,1016,464;765486,416801,748,477;
168821,390258,235,62;167519,349941,851,491;166948,318131,782,263;226850,384785,535,229;221682,319926,366,240;202057,304251,890,123;233457,341138,725,475;299999,18730,176,171;282410,42449,653,407;333209,27518,826,487;328527,86344,867,118;329062,22994,720,474;
1046613,636128,320,192;1015091,529409,907,448;1022651,630676,799,484;949743,624646,967,506;925623,579858,221,7;961834,553476,396,372;993306,612561,92,159;150956,731369,660,467;168364,726110,279,68;157072,778311,959,126;130426,765890,779,131;117043,765692,212,59;
428243,577040,128,54;408803,523148,438,89;389137,556906,328,194;393070,536076,146,163;428811,601063,227,61;431467,514494,334,197;448472,567422,623,102;266006,897965,157,167;265594,926307,1020,465;219988,911639,792,116;254125,941853,948,504;220762,969235,169,170;
654768,85479,868,493;654353,62722,154,183;642243,42335,285,68;628761,34196,15,137;614847,128215,630,404;564677,63996,456,216;572252,104158,237,182;400827,34487,651,407;406672,59257,418,251;421026,61314,96,330;428657,92724,226,60;426259,16879,13,316;
162362,1046707,344,201;299058,1031532,125,175;352430,1047102,856,440;254778,1027828,821,486;254478,1030314,241,16;227205,1029121,556,233;273970,1000252,124,332;32629,840377,845,513;6106,795626,135,6;40037,868398,56,149;49430,846042,361,236;23699,898422,783,264;
32361,109659,274,353;23032,126277,614,113;92717,126336,900,496;95783,113314,592,97;65216,143408,990,508;87591,136323,793,431;27333,144229,644,405;618754,717078,932,451;610000,668206,998,309;636012,681380,1004,463;658920,664526,563,234;631688,623332,672,469;
9763,324665,19,138;26062,367403,646,406;9026,310421,133,56;14420,300589,53,45;47852,354958,470,382;22846,295798,9,139;40460,326333,209,343;138076,341170,930,296;102959,333587,358,367;62080,297013,502,222;136468,290700,416,377;106613,281097,137,159;
157415,979485,338,199;144389,917277,533,283;157213,934149,806,433;98526,928701,439,259;133719,912007,587,299;112091,959531,260,212;100371,933753,142,177;864273,614150,882,444;842125,613997,652,313;825316,576124,425,378;824236,586453,718,473;897674,560003,886,121;
1017807,806114,195,175;982410,811799,270,353;1005637,780977,727,126;1018840,787361,117,171;957935,759546,575,294;990323,750624,518,91;957182,801828,155,166;1039547,994288,584,397;999223,1022050,869,514;1024212,958928,64,323;998418,993733,478,219;1027869,1023993,289,69;
64840,900643,17,317;145338,882039,136,333;75568,850365,417,8;144389,917277,533,283;158311,906182,7,138;84474,919174,131,158;133719,912007,587,299;378281,104160,589,238;400827,34487,651,407;375540,39516,388,370;428657,92724,226,60;416589,60143,392,245;
399564,431035,84,155;375939,383467,698,417;342729,389852,699,28;354100,448914,299,190;412446,451580,316,71;392556,468192,551,105;370018,470652,220,177;798723,528169,38,320;822952,515199,514,90;825316,576124,425,378;861929,529797,861,492;797770,560254,224,179;
514970,106195,36,319;528212,155708,963,127;543047,152150,901,516;574202,140220,663,409;553318,95633,509,387;572252,104158,237,182;530431,104272,486,96;992621,692891,716,254;990323,750624,518,91;938024,762319,800,267;957935,759546,575,294;956241,685003,985,461;
1045583,706890,804,432;990323,750624,518,91;975544,714041,421,253;1017714,684384,622,403;956241,685003,985,461;958463,678441,552,232;996989,681164,115,169;138060,78746,215,205;133638,99829,539,393;95783,113314,592,97;134077,67212,951,505;89651,63544,172,54;
287048,611290,77,326;270700,570692,488,22;188609,590431,831,275;182495,648493,541,231;255853,672037,947,504;291275,636004,982,507;203205,667133,228,346;864273,614150,882,444;837548,637230,240,63;868964,662806,527,390;893679,639180,336,364;925623,579858,221,7;
430412,148921,817,435;346350,231568,491,23;413804,194015,94,160;372456,164908,511,277;412593,136853,751,260;369088,186077,546,286;424861,224800,521,389;520186,863042,52,46;469562,903819,662,11;474319,822995,337,198;430957,846933,567,235;503407,895534,34,145;
819829,873313,402,374;859007,933251,33,142;882300,908686,236,181;892869,898663,739,422;846466,863686,731,128;820686,872292,437,258;906988,847142,784,115;27401,489941,818,271;5556,528329,977,39;46473,510847,705,471;35439,527877,18,42;61171,589492,766,113;
957182,801828,155,166;917036,839665,70,324;982556,828188,545,103;983101,847500,816,486;982410,811799,270,353;919479,853189,519,279;967935,869247,612,241;824021,847059,382,369;819829,873313,402,374;846466,863686,731,128;845169,854062,317,191;846719,868150,740,257;
499049,709624,118,52;510607,653845,14,316;510285,688948,106,49;512065,715536,185,55;420101,647128,187,56;424431,723843,459,82;490202,649387,840,438;133719,912007,587,299;126543,941872,673,249;100371,933753,142,177;84474,919174,131,158;87713,947587,140,161;
451901,109666,864,441;430412,148921,817,435;378281,104160,589,238;372456,164908,511,277;363240,152648,264,15;428657,92724,226,60;412577,193956,728,256;647669,285480,335,363;608106,299514,208,58;621934,280746,510,388;662112,342784,616,101;617357,302908,506,98;
1009941,511937,573,22;1008386,452364,776,32;1015091,529409,907,448;961834,553476,396,372;937491,501598,688,415;982933,442613,78,152;957447,524563,807,485;1005637,63333,267,216;991419,106936,1006,310;925746,55801,217,206;964393,24375,858,283;920634,125330,271,66;
611678,824337,702,125;647733,834124,453,80;628610,880502,484,21;614307,883665,348,232;568526,827874,159,336;567643,842794,602,240;606399,822649,239,348;54672,798545,5,135;6932,794398,479,382;63165,733118,303,358;117043,765692,212,59;89557,790893,116,170;
138076,341170,930,296;167519,349941,851,491;165817,295868,945,503;151446,294174,849,490;177108,305675,246,60;202057,304251,890,123;179027,357041,615,242;731910,212446,594,239;755770,230213,310,226;795218,226347,430,77;771174,230477,923,500;761139,203874,490,272;
6106,795626,135,6;40037,868398,56,149;31399,858530,400,246;8062,997276,354,365;30658,954320,883,445;47230,889426,528,282;37716,902196,487,384;30658,954320,883,445;55980,930445,355,366;57714,1022929,735,30;87713,947587,140,161;95466,967009,414,376;
772636,357011,893,288;815967,382947,427,378;805836,305665,583,25;837817,324580,126,53;856554,367916,853,281;841861,365853,276,66;874628,330483,371,74;522259,17404,941,502;515914,30069,352,78;517323,57050,903,290;612712,19874,969,128;564677,63996,456,216;
362996,1046993,163,186;352430,1047102,856,440;673813,1047416,65,148;646776,1025285,6,137;617479,1042339,243,349;654302,1036437,627,115;437011,1038401,952,38;851046,75647,713,473;829026,107292,710,29;886762,113049,855,491;865495,147663,122,155;885593,86501,319,72;
957182,801828,155,166;957935,759546,575,294;924687,775061,346,202;884738,740628,178,338;891695,706156,27,43;975544,714041,421,253;956241,685003,985,461;1039964,674648,547,287;1047159,662729,343,231;1047512,646729,386,370;1023477,655268,351,203;1016916,675979,771,482;
755807,290693,591,398;766142,284538,110,50;696499,278277,802,13;731910,212446,594,239;755770,230213,310,226;706803,221174,373,206;776036,274671,857,282;237173,189236,473,93;304916,190056,24,3;259741,133761,419,17;221727,158414,950,301;225587,189428,496,385;
542277,727844,1005,519;510607,653845,14,316;547241,636857,596,98;610000,668206,998,309;564796,722569,123,156;510285,688948,106,49;512065,715536,185,55;547241,636857,596,98;496553,623863,931,297;571053,572661,943,454;448472,567422,623,102;528132,548651,620,306;
547810,920207,522,225;549223,969956,617,402;539221,988140,669,468;524474,995418,910,449;469562,903819,662,11;506893,919362,365,239;499798,965644,119,172;591322,289294,902,289;544795,250948,888,122;569181,222905,773,130;605684,249420,311,0;589077,224764,304,359;
16032,451738,701,417;42580,464151,839,512;16920,527195,434,257;5556,528329,977,39;61280,498157,987,40;46473,510847,705,471;49798,507719,380,81;496553,623863,931,297;428811,601063,227,61;435990,629646,640,310;479076,640077,390,83;490202,649387,840,438;
37720,377293,67,149;63508,442454,245,349;41737,403009,558,290;88858,445703,503,275;87524,359159,330,196;95990,447133,76,153;116570,388344,764,426;731910,212446,594,239;740543,186143,66,47;795218,226347,430,77;762083,208670,445,263;805365,173178,315,16;
734227,1002123,194,57;731501,942261,712,472;727745,919426,448,20;778763,867435,134,333;803924,977043,44,44;859007,933251,33,142;819829,873313,402,374;708904,520321,489,220;704222,553629,401,374;674095,560789,86,49;671320,510265,829,437;693324,511562,619,305;
63165,733118,303,358;40315,654574,780,26;127077,700981,281,188;21660,651366,846,279;83024,618010,360,204;41577,622735,645,406;126370,663859,367,368;843406,33478,1002,518;851429,21504,812,434;909373,38968,151,181;850027,71806,391,371;885593,86501,319,72;
270700,570692,488,22;182495,648493,541,231;171574,598342,999,509;220963,648375,719,255;181523,541235,939,452;193055,539283,356,235;211911,544540,978,305;63508,442454,245,349;61280,498157,987,40;98628,452472,598,399;95990,447133,76,153;86348,407750,822,272;
623045,476286,251,351;617185,471697,278,217;677967,449328,786,33;648224,392548,526,226;582047,407334,621,10;620440,412925,692,123;606725,458774,455,90;168821,390258,235,62;223741,406634,819,436;145819,403828,962,303;164836,447562,153,165;215607,433036,298,70;
362996,1046993,163,186;382186,969489,608,401;381000,1016036,732,420;299058,1031532,125,175;352430,1047102,856,440;301445,962820,564,94;358824,939240,387,209;363240,152648,264,15;412593,136853,751,260;369088,186077,546,286;412577,193956,728,256;365281,184526,261,213;
760797,337965,597,111;755807,290693,591,398;773597,319528,661,409;759933,379930,513,9;696499,278277,802,13;708218,358013,189,339;697676,343734,91,158;358824,939240,387,209;301445,962820,564,94;272291,908350,296,70;305239,900987,377,208;265594,926307,1020,465;
63165,733118,303,358;6932,794398,479,382;6106,795626,135,6;40315,654574,780,26;45809,657706,825,274;5556,528329,977,39;41577,622735,645,406;977985,823301,741,258;924686,883710,870,442;906988,847142,784,115;967935,869247,612,241;917036,839665,70,324;
430412,148921,817,435;441255,163352,628,307;451901,109666,864,441;484425,65335,446,19;482849,167356,637,405;528212,155708,963,127;514970,106195,36,319;1001711,294635,918,516;1013298,319584,223,345;981965,347032,461,217;977625,287360,105,51;973394,313111,192,196;
846541,399214,97,154;860172,398350,313,73;841861,365853,276,66;885365,388951,452,79;877762,363979,114,168;839697,339167,788,265;874628,330483,371,74;436134,92903,497,97;484425,65335,446,19;421026,61314,96,330;428657,92724,226,60;469792,27516,179,338;
773368,292357,406,375;766142,284538,110,50;755770,230213,310,226;738495,264644,801,268;786924,285962,35,146;771174,230477,923,500;791782,269526,570,396;40037,868398,56,149;23699,898422,783,264;64840,900643,17,317;37716,902196,487,384;75568,850365,417,8;
851429,21504,812,434;1011620,17911,113,167;1005637,63333,267,216;779062,2401,700,12;925746,55801,217,206;909373,38968,151,181;955168,79655,442,261;157213,934149,806,433;126543,941872,673,249;133719,912007,587,299;158311,906182,7,138;138363,895491,697,251;
346350,231568,491,23;373606,326245,677,412;358873,298448,876,494;349282,272271,364,238;437950,313587,477,87;424861,224800,521,389;429704,252188,632,404;370451,363552,407,375;379579,333872,679,412;373606,326245,677,412;334101,322157,847,439;322963,337030,22,42;
1015403,269926,1021,465;968555,261608,397,84;937194,245183,691,416;977625,287360,105,51;989345,211951,492,384;1012084,254869,859,492;954345,231140,654,314;703446,1009381,62,323;712855,1023285,905,516;674219,1025395,454,215;673813,1047416,65,148;732558,1024467,494,221;
215607,433036,298,70;243309,511793,842,513;245336,502030,143,334;211911,544540,978,305;163826,484426,810,434;193055,539283,356,235;162544,502871,723,109;349575,203218,26,141;346350,231568,491,23;372456,164908,511,277;412577,193956,728,256;365281,184526,261,213;
162362,1046707,344,201;179427,1019688,911,449;157415,979485,338,199;106255,1024198,1013,511;105445,961536,42,147;95466,967009,414,376;112091,959531,260,212;1045583,706890,804,432;1036463,660867,464,267;1047159,662729,343,231;1017714,684384,622,403;1016916,675979,771,482;
775628,366875,112,51;760797,337965,597,111;815967,382947,427,378;759933,379930,513,9;773597,319528,661,409;805836,305665,583,25;839697,339167,788,265;870548,966528,394,76;906849,994050,11,136;909622,945121,940,453;949116,969936,399,373;945955,989208,90,329;
533087,292027,606,400;608106,299514,208,58;596212,288225,41,44;605684,249420,311,0;544795,250948,888,122;578543,242253,475,270;579445,337457,168,169;150078,261509,734,421;163362,272874,676,106;165817,295868,945,503;151446,294174,849,490;136468,290700,416,377;
496822,22974,450,381;515914,30069,352,78;484425,65335,446,19;550371,33883,457,265;553318,95633,509,387;564677,63996,456,216;518506,98542,607,303;37720,377293,67,149;63508,442454,245,349;16032,451738,701,417;14968,384118,1022,314;86348,407750,822,272;
737617,77530,150,180;724233,70489,988,461;704962,84548,532,101;714161,79414,362,79;714889,127331,997,509;695802,122169,803,34;733759,93262,729,110;191654,153029,498,385;200028,119607,957,505;221727,158414,950,301;221227,120272,530,228;223807,130762,98,161;
552023,519918,544,1;491299,455182,554,92;507567,499660,578,108;524467,522779,103,164;514505,422012,370,205;550770,474884,832,437;535843,418064,61,152;439635,1023668,814,435;403420,970392,750,478;469562,903819,662,11;419960,937489,403,210;462705,986525,109,166;
758379,449530,40,43;708904,520321,489,220;693324,511562,619,305;763551,474234,706,107;749725,425043,301,357;677967,449328,786,33;720859,417425,781,483;629383,161817,904,447;658545,206586,395,372;657302,184174,690,415;616170,207548,50,148;605684,249420,311,0;
268973,447122,229,209;324717,490063,860,36;354100,448914,299,190;281158,439200,778,429;318532,436486,874,514;268712,476188,1008,312;298921,433649,835,489;1003899,784788,685,250;990323,750624,518,91;938024,762319,800,267;957182,801828,155,166;975544,714041,421,253;
544708,739732,190,340;597405,802379,218,207;576818,734231,747,424;510492,777972,170,53;568526,827874,159,336;510271,828887,295,69;573224,805128,512,100;159960,105167,429,18;172847,55140,132,332;215185,68087,500,386;200028,119607,957,505;221227,120272,530,228;
102959,333587,358,367;133304,359896,139,160;111993,307237,405,248;167519,349941,851,491;166948,318131,782,263;151446,294174,849,490;136468,290700,416,377;803924,977043,44,44;842590,989954,642,311;883076,926841,121,174;859007,933251,33,142;870548,966528,394,76;
486023,633487,482,271;547241,636857,596,98;510607,653845,14,316;490202,649387,840,438;428811,601063,227,61;506901,597241,472,269;448472,567422,623,102;247846,770753,529,227;234626,813941,253,61;286636,814177,31,4;233929,771805,171,189;195910,823702,949,300;
247846,770753,529,227;214739,747333,917,498;284378,758304,8,315;168364,726110,279,68;189372,688851,191,340;203205,667133,228,346;255564,688546,894,446;890916,310257,531,391;914401,313314,537,392;911688,343441,468,85;888176,339829,412,86;874628,330483,371,74;
70174,152593,560,395;50198,203665,659,467;91814,237729,992,462;87591,136323,793,431;128975,219312,879,119;126933,185537,474,94;126853,148063,435,78;144389,917277,533,283;138363,895491,697,251;98526,928701,439,259;84474,919174,131,158;126543,941872,673,249;
157072,778311,959,126;237107,782197,582,297;233929,771805,171,189;234626,813941,253,61;202145,876406,971,458;243139,833167,789,430;176006,834550,463,381;1025099,27163,678,121;1011620,17911,113,167;1005637,63333,267,216;1030304,55516,415,377;991419,106936,1006,310;
237429,175163,465,268;191654,153029,498,385;185800,161349,774,483;225587,189428,496,385;259741,133761,419,17;213273,136122,561,291;223807,130762,98,161;596290,595198,29,143;608809,584288,288,189;571053,572661,943,454;601066,558453,738,421;552023,519918,544,1;
531721,1019047,20,139;542429,1025669,536,102;563159,975832,555,394;539221,988140,669,468;524474,995418,910,449;584114,1032854,342,230;599529,1005874,929,451;561467,362538,323,361;545185,373021,161,168;582047,407334,621,10;593852,372912,79,327;547968,392630,225,208;
98628,452472,598,399;188211,425484,505,276;95990,447133,76,153;149672,395876,885,515;164836,447562,153,165;168821,390258,235,62;116570,388344,764,426;514970,106195,36,319;484425,65335,446,19;553318,95633,509,387;517323,57050,903,290;530431,104272,486,96;
617254,580827,39,320;674095,560789,86,49;614139,576065,730,127;635575,521973,188,174;601066,558453,738,421;612042,535780,81,154;609865,542367,934,501;420101,647128,187,56;382928,680951,843,438;392188,736637,349,233;424431,723843,459,82;392323,738004,294,357;
270700,570692,488,22;188609,590431,831,275;259194,517508,976,460;243309,511793,842,513;265811,523927,1000,518;193055,539283,356,235;208369,508707,889,286;708904,520321,489,220;694491,520838,493,273;677967,449328,786,33;734862,451265,922,293;671320,510265,829,437;
89557,790893,116,170;130426,765890,779,131;117043,765692,212,59;157072,778311,959,126;145338,882039,136,333;176006,834550,463,381;75568,850365,417,8;506901,597241,472,269;571053,572661,943,454;448472,567422,623,102;527843,537689,736,476;552023,519918,544,1;
747898,32974,282,354;843406,33478,1002,518;851429,21504,812,434;779062,2401,700,12;811931,79144,48,45;850027,71806,391,371;825651,80338,300,222;469121,120541,852,280;430412,148921,817,435;482849,167356,637,405;413804,194015,94,160;437593,229199,68,150;
185536,28498,129,176;153118,56250,302,358;134077,67212,951,505;184006,272,636,27;111517,30972,186,195;89651,63544,172,54;105157,32135,973,459;622825,619313,375,207;647119,619325,668,411;617254,580827,39,320;674120,600722,970,129;608809,584288,288,189;
543158,705250,809,269;622825,619313,375,207;564796,722569,123,156;547241,636857,596,98;613280,670230,404,247;618754,717078,932,451;631688,623332,672,469;453117,473692,919,499;436675,444773,913,450;412446,451580,316,71;401969,495740,249,351;434688,509192,866,441;
1025381,175409,686,414;979575,153680,233,347;1015312,58054,595,300;1005637,63333,267,216;1030304,55516,415,377;920634,125330,271,66;955168,79655,442,261;486023,633487,482,271;420101,647128,187,56;419671,646725,340,200;479076,640077,390,83;428811,601063,227,61;
1039547,994288,584,397;984706,916545,158,335;1024212,958928,64,323;1021128,875051,884,445;1028996,868549,540,230;1026117,876335,912,28;987040,900154,204,342;803924,977043,44,44;844386,993946,413,376;828906,994067,605,400;863085,950686,579,296;870548,966528,394,76;
261460,455810,293,221;268973,447122,229,209;304304,466267,924,294;324717,490063,860,36;259194,517508,976,460;245336,502030,143,334;274784,526640,57,322;359890,546651,485,88;324717,490063,860,36;274784,526640,57,322;302690,557236,104,165;270700,570692,488,22;
664211,975674,339,75;681004,983732,921,499;640112,988289,144,162;655031,973527,996,462;646776,1025285,6,137;639291,1006508,650,118;674219,1025395,454,215;789886,612603,928,125;864273,614150,882,444;837548,637230,240,63;824236,586453,718,473;842793,603878,408,249;
37720,377293,67,149;16032,451738,701,417;41737,403009,558,290;9763,324665,19,138;26062,367403,646,406;1614,300148,689,2;5556,528329,977,39;937194,245183,691,416;918605,189393,462,83;989345,211951,492,384;971077,256644,865,285;975773,204133,892,515;
838039,484315,1023,466;822952,515199,514,90;884689,499148,709,419;861929,529797,861,492;897674,560003,886,121;911706,507651,398,373;295888,771463,363,237;247846,770753,529,227;220276,726754,937,298;314346,766254,635,104;255564,688546,894,446;314939,701009,746,423;
428543,4703,138,57;400827,34487,651,407;426492,2664,613,100;421026,61314,96,330;416589,60143,392,245;440355,13232,308,224;543158,705250,809,269;547241,636857,596,98;496553,623863,931,297;490202,649387,840,438;510285,688948,106,49;503181,690978,744,259;
396103,791654,149,164;382411,770552,45,145;428723,769836,483,383;392323,738004,294,357;441175,749174,984,507;424431,723843,459,82;37716,902196,487,384;47230,889426,528,282;67471,907563,254,62;75568,850365,417,8;84474,919174,131,158;138363,895491,697,251;
32629,840377,845,513;6106,795626,135,6;6932,794398,479,382;54672,798545,5,135;75568,850365,417,8;49430,846042,361,236;640112,988289,144,162;646776,1025285,6,137;617479,1042339,243,349;599529,1005874,929,451;602077,996545,292,356;639291,1006508,650,118;
56302,51231,167,337;75518,57909,576,107;89651,63544,172,54;95578,30549,130,55;87134,17165,742,422;105157,32135,973,459;469121,120541,852,280;484425,65335,446,19;528212,155708,963,127;530431,104272,486,96;541066,137948,715,253;518506,98542,607,303;
789998,512358,350,77;821405,557420,420,252;797770,560254,224,179;822952,515199,514,90;776360,510418,687,414;756564,539829,504,223;674120,600722,970,129;674095,560789,86,49;617249,581153,634,308;621991,558837,974,304;614139,576065,730,127;608809,584288,288,189;
667638,750451,359,367;653590,791978,975,459;667023,718776,49,146;625752,718971,798,431;598244,731661,197,341;615336,793072,466,84;277092,102523,211,204;282410,42449,653,407;259868,88658,896,37;311565,102688,329,195;290039,112176,548,104;328527,86344,867,118;
1022651,630676,799,484;993306,612561,92,159;982556,653344,854,440;1004264,676842,960,456;992549,664772,837,489;1023477,655268,351,203;296825,548310,648,312;324717,490063,860,36;270700,570692,488,22;259194,517508,976,460;268712,476188,1008,312;265811,523927,1000,518;
734227,1002123,194,57;681004,983732,921,499;690441,962938,46,5;706694,1024855,543,285;712855,1023285,905,516;674219,1025395,454,215;1039547,994288,584,397;1012153,988826,411,250;998418,993733,478,219;984706,916545,158,335;958451,937451,785,429;1029550,925194,1007,311;
428723,769836,483,383;480676,792679,1,135;474319,822995,337,198;396103,791654,149,164;413431,833512,693,124;430957,846933,567,235;977985,823301,741,258;919479,853189,519,279;906988,847142,784,115;887191,799240,897,446;957182,801828,155,166;924687,775061,346,202;
749864,699583,524,389;767630,645649,101,163;749022,656751,322,193;786261,676658,707,418;766470,698475,449,214;781660,641381,325,228;749864,699583,524,389;765785,752104,507,387;766470,698475,449,214;706344,748647,966,457;739157,762566,1017,134;712238,708408,704,418;
402755,497665,231,346;389947,520963,769,427;369062,502238,568,396;392081,475805,726,476;370018,470652,220,177;401969,495740,249,351;291275,636004,982,507;220963,648375,719,255;270700,570692,488,22;286980,583348,347,76;295691,633491,202,200;335378,597875,1001,133;
579445,337457,168,169;600045,344340,222,178;561467,362538,323,361;582047,407334,621,10;606002,381271,601,399;565821,383652,604,302;286973,428910,909,497;259010,409121,374,368;226850,384785,535,229;278654,368449,284,219;322963,337030,22,42;342729,389852,699,28;
1614,300148,689,2;99285,8315,287,355;20840,37689,871,442;5572,118718,314,360;33342,18388,28,142;2086,201574,841,35;136428,233085,862,514;169242,170434,768,114;148673,250442,58,150;128975,219312,879,119;196772,225364,571,95;163362,272874,676,106;
987227,1027926,467,218;998418,993733,478,219;901479,968857,549,288;949116,969936,399,373;907499,1014484,262,214;906849,994050,11,136;1017807,806114,195,175;982410,811799,270,353;1021699,855888,752,479;982556,828188,545,103;983101,847500,816,486;985820,858145,201,341;
428657,92724,226,60;433474,76266,523,281;416589,60143,392,245;469792,27516,179,338;440355,13232,308,224;426259,16879,13,316;268973,447122,229,209;261460,455810,293,221;215607,433036,298,70;259010,409121,374,368;281158,439200,778,429;223741,406634,819,436;
173143,987797,994,508;220762,969235,169,170;219988,911639,792,116;157415,979485,338,199;192290,909275,175,191;157213,934149,806,433;525088,296528,569,106;521142,300616,770,427;488481,273017,767,31;488708,289158,754,480;504158,314054,830,117;523939,257936,1003,463;
299058,1031532,125,175;254778,1027828,821,486;279082,1041431,647,246;241505,974952,933,452;301445,962820,564,94;256073,1010139,324,227;185536,28498,129,176;153118,56250,302,358;159960,105167,429,18;211385,39132,198,176;215185,68087,500,386;190290,100720,577,295;
727745,919426,448,20;769021,950639,823,273;762617,866085,203,342;819829,873313,402,374;824021,847059,382,369;775180,860359,641,105;158311,906182,7,138;199268,879948,534,391;138363,895491,697,251;176006,834550,463,381;126955,821789,980,306;75568,850365,417,8;
728846,808298,887,495;738635,790846,991,518;680133,821860,956,455;692545,825462,273,187;739157,762566,1017,134;696224,766298,234,347;261460,455810,293,221;215607,433036,298,70;259194,517508,976,460;243309,511793,842,513;208369,508707,889,286;268712,476188,1008,312;
1025381,175409,686,414;918605,189393,462,83;979575,153680,233,347;989345,211951,492,384;975773,204133,892,515;1024219,196382,580,237;958451,937451,785,429;957091,925051,259,352;955881,898021,708,419;987040,900154,204,342;1029550,925194,1007,311;1024212,958928,64,323;
561446,794609,926,295;510271,828887,295,69;567643,842794,602,240;573224,805128,512,100;606399,822649,239,348;606578,828044,775,262;528122,176501,808,433;556110,212972,1011,510;488481,273017,767,31;502314,197890,331,362;557430,192183,495,89;528770,231226,753,479;
33342,18388,28,142;20840,37689,871,442;61098,64276,562,395;87134,17165,742,422;75518,57909,576,107;81947,53970,32,319;333209,27518,826,487;329062,22994,720,474;317948,2639,99,162;400827,34487,651,407;375540,39516,388,370;426492,2664,613,100;
878654,743127,306,72;872324,718288,906,448;878473,753809,120,173;938024,762319,800,267;924687,775061,346,202;891695,706156,27,43;496822,22974,450,381;484425,65335,446,19;499362,6410,631,103;421026,61314,96,330;433474,76266,523,281;440355,13232,308,224;
857916,194823,711,472;854682,167842,972,458;841942,237799,428,213;821637,178679,797,512;827568,171483,321,361;821738,184346,207,202;759933,379930,513,9;735064,336768,836,278;697676,343734,91,158;692125,369870,914,497;708649,398714,444,380;685401,355481,763,482;
542277,727844,1005,519;510492,777972,170,53;512065,715536,185,55;564796,722569,123,156;576818,734231,747,424;561446,794609,926,295;220276,726754,937,298;182495,648493,541,231;144758,682801,983,460;149101,661209,765,426;168364,726110,279,68;203205,667133,228,346;
631575,753701,47,321;625752,718971,798,431;564796,722569,123,156;576818,734231,747,424;615336,793072,466,84;618754,717078,932,451;1010122,833723,93,329;1021128,875051,884,445;1021699,855888,752,479;983101,847500,816,486;987040,900154,204,342;967935,869247,612,241;
